timestamp,rr
1622964689011,556,4822272
1622964689567,557,4822828
1622964690010,556,4823385
1622964690566,563,4823941
1622964691009,560,4824504
1622964691988,561,4825064
1622964692549,564,4825625
1622964692989,563,4826189
1622964693552,560,4826752
1622964693963,556,4827312
1622964694519,560,4827868
1622964695945,560,4828428
1622964695968,560,4828988
1622964696528,557,4829548
1622964696930,558,4830105
1622964697488,563,4830663
1622964697930,563,4831226
1622964698493,564,4831789
1622964699430,557,4832353
1622964699987,560,4832910
1622964700394,561,4833470
1622964701386,559,4834031
1622964701945,557,4834590
1622964702399,554,4835147
1622964702953,547,4835701
1622964703370,546,4836248
1622964703916,545,4836794
1622964704850,552,4837339
1622964705402,555,4837891
1622964705346,556,4838446
1622964706346,553,4839002
1622964706899,560,4839555
1622964707324,567,4840115
1622964707891,566,4840682
1622964708315,566,4841248
1622964708881,566,4841814
1622964709306,568,4842380
1622964709874,565,4842948
1622964710293,567,4843513
1622964711289,567,4844080
1622964711856,573,4844647
1622964712287,574,4845220
1622964712861,572,4845794
1622964713267,575,4846366
1622964714257,583,4846941
1622964714840,580,4847524
1622964715247,582,4848104
1622964715829,580,4848686
1622964716233,583,4849266
1622964716816,580,4849849
1622964717230,580,4850429
1622964718230,576,4851009
1622964718806,579,4851585
1622964719209,582,4852164
1622964719791,581,4852746
1622964720209,580,4853327
1622964721188,578,4853907
1622964721766,584,4854485
1622964722190,581,4855069
1622964722771,580,4855650
1622964723169,576,4856230
1622964723745,583,4856806
1622964724167,579,4857389
1622964725149,581,4857968
1622964725730,578,4858549
1622964726136,582,4859127
1622964726718,585,4859709
1622964727129,584,4860294
1622964727713,581,4860878
1622964728115,581,4861459
1622964729106,582,4862040
1622964729688,580,4862622
1622964730096,572,4863202
1622964730668,571,4863774
1622964731085,569,4864345
1622964731654,569,4864914
1622964732082,567,4865483
1622964733066,572,4866050
1622964733638,573,4866622
1622964734060,574,4867195
1622964734634,578,4867769
1622964735044,579,4868347
1622964736034,579,4868926
1622964736613,577,4869505
1622964737029,574,4870082
1622964737603,570,4870656
1622964738014,572,4871226
1622964738586,564,4871798
1622964739009,563,4872362
1622964739572,562,4872925
1622964740007,566,4873487
1622964740988,563,4874053
1622964741551,568,4874616
1622964741988,569,4875184
1622964742557,574,4875753
1622964742987,572,4876327
1622964743559,574,4876899
1622964743967,571,4877473
1622964745933,575,4878044
1622964746508,573,4878619
1622964745942,571,4879192
1622964746513,408,4879763
1622964746924,716,4880171
1622964747640,592,4880887
1622964748411,572,4881479
1622964749407,561,4882051
1622964749968,560,4882612
1622964750409,558,4883172
1622964750967,564,4883730
1622964751382,570,4884294
1622964752368,587,4884864
1622964752955,596,4885451
1622964753357,611,4886047
1622964753968,611,4886658
1622964754366,616,4887269
1622964755386,614,4887885
1622964756000,608,4888499
1622964756327,600,4889107
1622964756927,592,4889707
1622964757322,588,4890299
1622964757910,583,4890887
1622964758330,577,4891470
1622964759347,574,4892047
1622964759921,577,4892621
1622964760331,576,4893198
1622964760907,577,4893774
1622964761292,583,4894351
1622964762270,590,4894934
1622964762860,589,4895524
1622964763269,595,4896113
1622964763864,598,4896708
1622964764270,603,4897306
1622964765250,599,4897909
1622964765849,595,4898508
1622964766227,592,4899103
1622964766819,588,4899695
1622964767229,586,4900283
1622964767815,582,4900869
1622964768211,584,4901451
1622964769209,583,4902035
1622964769792,585,4902618
1622964771225,587,4903203
1622964771812,596,4903790
1622964771347,603,4904386
1622964772173,602,4904989
1622964772775,605,4905591
1622964773160,604,4906196
1622964773764,603,4906800
1622964774167,597,4907403
1622964775149,598,4908000
1622964775747,595,4908598
1622964776147,597,4909193
1622964776744,590,4909790
1622964777130,596,4910380
1622964778108,597,4910976
1622964778705,599,4911573
1622964779107,601,4912172
1622964779708,608,4912773
1622964780088,615,4913381
1622964781080,609,4913996
1622964781689,611,4914605
1622964782071,613,4915216
1622964783067,617,4915829
1622964783684,608,4916446
1622964784052,609,4917054
1622964784661,610,4917663
1622964785039,610,4918273
1622964786045,605,4918883
1622964786650,610,4919488
1622964787023,610,4920098
1622964787633,610,4920708
1622964788029,606,4921318
1622964789007,612,4921924
1622964789619,614,4922536
1622964789990,611,4923150
1622964790601,613,4923761
1622964790987,617,4924374
1622964791972,625,4924991
1622964792597,618,4925616
1622964792967,616,4926234
1622964793951,614,4926850
1622964794565,613,4927464
1622964794949,614,4928077
1622964795563,611,4928691
1622964795929,619,4929302
1622964796926,618,4929921
1622964797544,624,4930539
1622964798409,620,4931163
1622964799029,619,4931783
1622964799407,618,4932402
1622964800390,614,4933020
1622964801004,614,4933634
1622964801388,618,4934248
1622964802368,624,4934866
1622964802992,621,4935490
1622964803369,618,4936111
1622964803987,629,4936729
1622964804346,626,4937358
1622964805334,619,4937984
1622964805953,623,4938603
1622964806326,630,4939226
1622964807333,625,4939856
1622964807958,628,4940481
1622964808305,627,4941109
1622964808932,628,4941736
1622964809309,628,4942364
1622964810291,626,4942992
1622964810917,632,4943618
1622964811290,633,4944250
1622964812290,632,4944883
1622964812922,632,4945515
1622964813272,632,4946147
1622964814248,637,4946779
1622964814885,631,4947416
1622964815248,644,4948047
1622964815892,642,4948691
1622964816231,641,4949333
1622964817228,642,4949974
1622964817870,642,4950616
1622964818209,642,4951258
1622964819202,635,4951900
1622964819837,638,4952535
1622964820191,636,4953173
1622964821177,626,4953809
1622964821803,623,4954435
1622964822166,627,4955058
1622964822793,636,4955685
1622964823167,631,4956321
1622964824167,633,4956952
1622964824800,639,4957585
1622964825147,645,4958224
1622964826126,638,4958869
1622964826764,628,4959507
1622964827125,626,4960135
1622964827751,621,4960761
1622964828103,620,4961382
1622964829092,619,4962002
1622964829711,616,4962621
1622964830089,627,4963237
1622964831086,627,4963864
1622964831713,630,4964491
1622964832065,635,4965121
1622964833069,657,4965756
1622964833726,659,4966413
1622964834047,655,4967072
1622964835047,657,4967727
1622964835704,642,4968384
1622964836025,637,4969026
1622964836662,627,4969663
1622964837029,625,4970290
1622964838003,625,4970915
1622964838628,630,4971540
1622964839008,646,4972170
1622964839983,663,4972816
1622964840646,680,4973479
1622964840989,683,4974159
1622964841967,684,4974842
1622964842651,681,4975526
1622964842954,660,4976207
1622964843944,653,4976867
1622964844597,657,4977520
1622964844949,653,4978177
1622964845922,644,4978830
1622964846566,637,4979474
1622964847427,642,4980111
1622964848408,643,4980753
1622964849051,641,4981396
1622964849407,642,4982037
1622964850049,647,4982679
1622964850381,659,4983326
1622964851367,655,4983985
1622964852022,656,4984640
1622964852369,647,4985296
1622964853367,629,4985943
1622964853996,625,4986572
1622964854336,618,4987197
1622964854954,604,4987815
1622964855347,597,4988419
1622964856327,593,4989016
1622964856920,607,4989609
1622964857307,610,4990216
1622964858313,612,4990826
1622964858925,616,4991438
1622964859290,631,4992054
1622964859921,637,4992685
1622964860291,645,4993322
1622964861268,645,4993967
1622964861913,643,4994612
1622964862267,650,4995255
1622964863269,647,4995905
1622964863916,667,4996552
1622964864248,663,4997219
1622964865248,654,4997882
1622964865902,656,4998536
1622964866227,653,4999192
1622964867225,653,4999845
1622964867878,653,5000498
1622964868210,649,5001151
1622964869210,647,5001800
1622964869857,641,5002447
1622964870189,657,5003088
1622964871171,661,5003745
1622964871832,656,5004406
1622964872167,659,5005062
1622964873169,657,5005721
1622964873826,662,5006378
1622964874141,659,5007040
1622964875130,658,5007699
1622964875788,656,5008357
1622964876128,646,5009013
1622964876774,661,5009659
1622964877127,658,5010320
1622964878098,653,5010978
1622964878751,659,5011631
1622964879090,663,5012290
1622964880090,661,5012953
1622964880751,654,5013614
1622964881089,649,5014268
1622964882067,648,5014917
1622964882715,644,5015565
1622964883069,653,5016209
1622964884048,651,5016862
1622964884699,646,5017513
1622964885029,656,5018159
1622964886030,662,5018815
1622964886692,668,5019477
1622964887007,673,5020145
1622964887996,663,5020818
1622964888659,666,5021481
1622964889007,660,5022147
1622964889980,666,5022807
1622964890646,652,5023473
1622964890990,646,5024125
1622964891969,651,5024771
1622964892620,649,5025422
1622964892950,646,5026071
1622964893947,649,5026717
1622964894596,647,5027366
1622964894927,659,5028013
1622964895917,653,5028672
1622964896570,656,5029325
1622964897401,653,5029981
1622964898054,646,5030634
1622964898408,655,5031280
1622964899388,649,5031935
1622964900037,636,5032584
1622964900374,638,5033220
1622964901367,638,5033858
1622964902005,634,5034496
1622964902352,632,5035130
1622964903350,642,5035762
1622964903992,652,5036404
1622964904331,653,5037056
1622964905330,662,5037709
1622964905992,680,5038371
1622964907807,673,5039051
1622964908105,663,5039724
1622964908768,654,5040387
1622964908788,657,5041041
1622964909287,652,5041698
1622964909939,642,5042350
1622964910272,641,5042992
1622964910913,632,5043633
1622964911270,624,5044265
1622964912250,614,5044889
1622964912864,614,5045503
1622964913241,609,5046117
1622964913850,611,5046726
1622964914248,621,5047337
1622964915224,644,5047958
1622964915868,644,5048602
1622964916227,660,5049246
1622964917209,651,5049906
1622964917860,672,5050557
1622964918194,661,5051229
1622964919187,666,5051890
1622964919853,658,5052556
1622964920171,659,5053214
1622964921167,668,5053873
1622964921835,669,5054541
1622964922167,670,5055210
1622964923146,668,5055880
1622964923814,660,5056548
1622964924147,655,5057208
1622964925126,649,5057863
1622964925775,646,5058512
1622964926127,643,5059158
1622964927102,653,5059801
1622964927755,669,5060454
1622964928090,671,5061123
1622964929085,677,5061794
1622964929762,719,5062471
1622964930074,698,5063190
1622964931059,729,5063888
1622964932050,691,5064617
1622964932741,720,5065308
1622964933044,698,5066028
1622964934053,715,5066726
1622964934768,691,5067441
1622964935030,716,5068132
1622964936028,688,5068848
1622964936716,699,5069536
1622964937007,691,5070235
1622964938005,692,5070926
1622964938697,676,5071618
1622964938984,655,5072294
1622964939988,671,5072949
1622964940659,663,5073620
1622964940969,651,5074283
1622964941967,643,5074934
1622964942610,638,5075577
1622964942939,629,5076215
1622964943946,632,5076844
1622964944578,636,5077476
1622964944927,636,5078112
1622964946406,645,5078748
1622964947051,662,5079393
1622964947395,660,5080055
1622964948408,654,5080715
1622964949062,646,5081369
1622964949387,632,5082015
1622964950019,618,5082647
1622964950369,610,5083265
1622964951359,611,5083875
1622964951970,613,5084486
1622964952349,610,5085099
1622964953347,629,5085709
1622964953976,654,5086338
1622964954328,658,5086992
1622964954986,649,5087650
1622964955328,642,5088299
1622964956307,646,5088941
1622964956953,628,5089587
1622964957325,613,5090215
1622964957938,605,5090828
1622964958307,599,5091433
1622964959287,598,5092032
1622964959885,595,5092630
1622964960267,594,5093225
1622964960861,597,5093819
1622964961267,587,5094416
1622964962265,601,5095003
1622964963246,626,5095604
1622964963872,679,5096230
1622964964228,751,5096909
1622964965245,777,5097660
1622964966022,738,5098437
1622964966269,711,5099175
1622964967207,709,5099886
1622964967916,688,5100595
1622964968186,686,5101283
1622964969205,673,5101969
1622964970185,665,5102642
1622964970850,667,5103307
1622964971206,667,5103974
1622964972149,667,5104641
1622964972816,674,5105308
1622964973167,696,5105982
1622964974126,683,5106678
1622964974809,695,5107361
1622964975149,699,5108056
1622964976107,695,5108755
1622964977125,539,5109450
1622964977664,980,5109989
1622964978090,742,5110969
1622964979105,714,5111711
1622964979819,702,5112425
1622964980068,710,5113127
1622964981087,716,5113837
1622964982052,716,5114553
1622964982768,703,5115269
1622964983041,708,5115972
1622964984031,715,5116680
1622964984746,717,5117395
1622964985027,708,5118112
1622964986010,703,5118820
1622964986713,696,5119523
1622964987000,684,5120219
1622964987990,712,5120903
1622964988990,745,5121615
1622964989735,736,5122360
1622964989969,750,5123096
1622964990960,747,5123846
1622964991967,733,5124593
1622964992700,729,5125326
1622964992947,737,5126055
1622964993950,777,5126792
1622964994919,794,5127569
1622964996407,819,5128363
1622964997390,872,5129182
1622964998379,857,5130054
1622964999236,885,5130911
1622964999385,875,5131796
1622965000368,862,5132671
1622965001367,856,5133533
1622965002347,823,5134389
1622965003170,802,5135212
1622965003330,789,5136014
1622965004319,758,5136803
1622965005326,715,5137561
1622965006041,747,5138276
1622965006301,740,5139023
1622965007041,733,5139763
1622965007308,415,5140496
1622965008287,313,5140911
1622965008600,703,5141224
1622965009286,711,5141927
1622965010259,742,5142638
1622965011001,747,5143380
1622965011267,727,5144127
1622965012243,751,5144854
1622965013247,717,5145605
1622965013964,715,5146322
1622965014223,724,5147037
1622965015229,723,5147761
1622965016209,730,5148484
1622965016939,709,5149214
1622965017207,746,5149923
1622965018189,768,5150669
1622965019188,808,5151437
1622965020163,821,5152245
1622965020984,843,5153066
1622965021153,848,5153909
1622965022143,828,5154757
1622965023149,818,5155585
1622965024129,811,5156403
1622965024940,803,5157214
1622965025113,800,5158017
1622965027094,785,5158817
1622965027175,762,5159602
1622965027996,780,5160364
1622965028776,775,5161144
1622965028973,768,5161919
1622965029976,802,5162687
1622965030947,774,5163489
1622965031721,765,5164263
1622965031956,774,5165028
1622965032934,770,5165802
1622965033936,771,5166572
1622965034914,759,5167343
1622965035673,774,5168102
1622965035913,787,5168876
1622965036895,809,5169663
1622965037896,830,5170472
1622965038874,835,5171302
1622965039872,851,5172137
1622965040723,815,5172988
1622965040856,834,5173803
1622965041836,835,5174637
1622965042826,821,5175472
1622965043816,819,5176293
1622965044635,805,5177112
1622965045313,814,5177917
1622965046294,822,5178731
1622965047294,820,5179553
1622965048276,848,5180373
1622965049261,840,5181221
1622965050101,825,5182061
1622965050253,807,5182886
1622965051254,812,5183693
1622965052231,812,5184505
1622965053239,781,5185317
1622965054020,798,5186098
1622965054214,812,5186896
1622965055216,834,5187708
1622965056192,842,5188542
1622965057196,846,5189384
1622965058171,839,5190230
1622965059010,823,5191069
1622965059178,801,5191892
1622965060155,766,5192693
1622965060921,726,5193459
1622965061141,721,5194185
1622965062136,729,5194906
1622965063134,771,5195635
1622965064116,798,5196406
1622965065116,849,5197204
1622965065965,848,5198053
1622965066092,850,5198901
1622965067092,822,5199751
1622965068075,802,5200573
1622965069074,793,5201375
1622965069867,773,5202168
1622965070051,775,5202941
1622965071054,771,5203716
1622965072031,767,5204487
1622965072798,769,5205254
1622965073021,771,5206023
1622965074016,764,5206794
1622965075018,750,5207558
1622965075996,772,5208308
1622965076768,808,5209080
1622965076996,828,5209888
1622965077975,832,5210716
1622965078976,855,5211548
1622965079955,839,5212403
1622965080956,824,5213242
1622965081780,808,5214066
1622965081936,801,5214874
1622965082934,799,5215675
1622965083916,805,5216474
1622965084901,799,5217279
1622965085700,796,5218078
1622965085891,789,5218874
1622965086881,802,5219663
1622965087870,807,5220465
1622965088876,810,5221272
1622965089686,808,5222082
1622965089856,830,5222890
1622965090837,822,5223720
1622965091836,826,5224542
1622965092835,830,5225368
1622965093811,824,5226198
1622965094635,827,5227022
1622965095091,826,5227849
1622965095972,824,5228675
1622965096957,822,5229499
1622965097943,801,5230321
1622965098744,807,5231122
1622965098952,831,5231929
1622965099931,878,5232760
1622965101908,871,5233638
1622965101934,865,5234509
1622965102912,854,5235374
1622965103891,836,5236228
1622965104727,826,5237064
1622965104877,836,5237890
1622965105872,831,5238726
1622965106857,839,5239557
1622965107852,825,5240396
1622965108837,813,5241221
1622965109650,820,5242034
1622965109832,854,5242854
1622965110817,846,5243708
1622965111805,828,5244554
1622965112797,820,5245382
1622965113790,827,5246202
1622965114617,820,5247029
1622965114790,810,5247849
1622965115772,796,5248659
1622965116768,801,5249455
1622965117751,813,5250256
1622965118564,820,5251069
1622965118750,853,5251889
1622965119730,864,5252742
1622965120730,887,5253606
1622965121712,890,5254493
1622965122710,884,5255383
1622965123690,844,5256267
1622965124534,816,5257111
1622965124692,805,5257927
1622965125667,791,5258732
1622965126670,775,5259523
1622965127650,781,5260298
1622965128431,798,5261079
1622965128636,814,5261877
1622965129631,847,5262691
1622965130632,852,5263538
1622965131606,859,5264390
1622965132612,839,5265249
1622965133451,824,5266088
1622965133592,816,5266912
1622965134578,814,5267728
1622965135567,807,5268542
1622965136572,785,5269349
1622965137357,781,5270134
1622965137552,802,5270915
1622965138550,811,5271717
1622965139530,821,5272528
1622965140531,838,5273349
1622965141510,834,5274187
1622965142344,830,5275021
1622965142512,813,5275851
1622965144087,804,5276664
1622965144966,809,5277468
1622965145967,797,5278277
1622965146764,793,5279074
1622965146946,796,5279867
1622965147949,798,5280663
1622965148927,808,5281461
1622965149912,800,5282269
1622965150712,832,5283069
1622965150906,867,5283901
1622965151892,877,5284768
1622965152886,865,5285645
1622965153888,865,5286510
1622965154867,844,5287375
1622965155711,821,5288219
1622965155866,778,5289040
1622965156846,780,5289818
1622965157847,783,5290598
1622965158630,762,5291381
1622965158826,732,5292143
1622965159828,765,5292875
1622965160807,817,5293640
1622965161792,850,5294457
1622965162782,874,5295307
1622965163786,837,5296181
1622965164623,837,5297018
1622965164767,828,5297855
1622965165766,824,5298683
1622965166746,813,5299507
1622965167732,812,5300320
1622965168544,808,5301132
1622965168726,825,5301940
1622965169713,831,5302765
1622965170701,830,5303596
1622965171692,846,5304426
1622965172682,845,5305272
1622965173527,815,5306117
1622965173687,809,5306932
1622965174667,796,5307741
1622965175667,776,5308537
1622965176443,757,5309313
1622965176646,742,5310070
1622965177633,762,5310812
1622965178626,786,5311574
1622965179646,800,5312360
1622965180446,807,5313160
1622965180614,789,5313967
1622965181589,769,5314756
1622965182640,733,5315525
1622965183373,724,5316258
1622965183568,749,5316982
1622965184558,756,5317731
1622965185550,776,5318487
1622965186538,777,5319263
1622965187315,813,5320040
1622965187529,806,5320853
1622965188519,811,5321659
1622965189508,825,5322470
1622965190503,848,5323295
1622965191489,848,5324143
1622965192337,839,5324991
1622965192479,867,5325830
1622965193964,903,5326697
1622965194958,924,5327600
1622965195944,927,5328524
1622965196937,900,5329451
1622965197927,891,5330351
1622965198918,865,5331242
1622965199908,848,5332107
1622965200756,842,5332955
1622965200897,858,5333797
1622965202876,881,5334655
1622965202893,876,5335536
1622965203863,880,5336412
1622965204853,891,5337292
1622965205845,884,5338183
1622965206836,887,5339067
1622965207723,876,5339954
1622965207828,864,5340830
1622965208819,849,5341694
1622965209802,847,5342543
1622965210794,840,5343390
1622965211828,854,5344230
1622965212775,863,5345084
1622965213638,901,5345947
1622965213763,889,5346848
1622965214756,900,5347737
1622965215742,896,5348637
1622965216733,871,5349533
1622965217723,846,5350404
1622965218714,829,5351250
1622965219543,841,5352079
1622965219703,845,5352920
1622965220692,854,5353765
1622965221683,892,5354619
1622965222674,898,5355511
1622965223663,891,5356409
1622965224653,883,5357300
1622965225642,854,5358183
1622965226496,833,5359037
1622965226632,834,5359870
1622965228614,824,5360704
1622965228638,819,5361528
1622965229603,830,5362347
1622965230594,829,5363177
1622965231423,843,5364006
1622965231584,838,5364849
1622965232572,834,5365687
1622965233562,826,5366521
1622965234553,827,5367347
1622965235380,814,5368174
1622965235543,807,5368988
1622965236533,805,5369795
1622965237526,794,5370600
1622965238513,795,5371394
1622965239308,801,5372189
1622965239503,794,5372990
1622965240493,803,5373784
1622965241484,801,5374587
1622965242473,792,5375388
1622965243265,774,5376180
1622965243958,778,5376954
1622965244948,751,5377732
1622965245938,738,5378483
1622965246676,774,5379221
1622965246928,820,5379995
1622965247918,832,5380815
1622965248908,837,5381647
1622965249898,821,5382484
1622965250888,807,5383305
1622965251695,793,5384112
1622965251878,795,5384905
1622965252868,793,5385700
1622965253870,778,5386493
1622965254648,770,5387271
1622965254868,747,5388041
1622965255850,748,5388788
1622965256847,760,5389536
1622965257828,777,5390296
1622965258605,796,5391073
1622965258812,800,5391869
1622965259809,821,5392669
1622965260807,859,5393490
1622965261787,867,5394349
1622965262769,863,5395216
1622965263632,864,5396079
1622965263768,810,5396943
1622965264749,794,5397753
1622965265746,766,5398547
1622965266746,785,5399313
1622965267531,807,5400098
1622965267728,813,5400905
1622965268729,804,5401718
1622965269709,830,5402522
1622965270706,888,5403352
1622965271692,900,5404240
1622965272688,880,5405140
1622965273568,854,5406020
1622965273669,802,5406874
1622965274652,792,5407676
1622965275648,754,5408468
1622965276402,739,5409222
1622965276679,751,5409961
1622965277625,743,5410712
1622965278765,745,5411455
1622965279510,759,5412200
1622965279598,764,5412959
1622965280592,775,5413723
1622965281579,776,5414498
1622965282355,785,5415274
1622965282573,780,5416059
1622965283562,792,5416839
1622965284552,799,5417631
1622965285538,804,5418430
1622965286532,813,5419234
1622965287522,850,5420047
1622965288372,901,5420897
1622965288512,917,5421798
1622965289501,923,5422715
1622965290491,912,5423638
1622965291479,904,5424550
1622965292965,901,5425454
1622965293955,904,5426355
1622965294942,899,5427259
1622965295934,893,5428158
1622965296925,877,5429051
1622965297802,865,5429928
1622965297916,883,5430793
1622965298908,900,5431676
1622965299893,901,5432576
1622965300885,859,5433477
1622965301877,847,5434336
1622965302866,840,5435183
1622965303706,856,5436023
1622965303856,869,5436879
1622965304846,863,5437748
1622965305836,828,5438611
1622965306825,778,5439439
1622965307813,787,5440217
1622965308600,822,5441004
1622965308805,851,5441826
1622965309793,924,5442677
1622965310784,905,5443601
1622965311776,918,5444506
1622965312814,900,5445424
1622965313753,871,5446324
1622965314744,859,5447195
1622965315732,878,5448054
1622965316610,890,5448932
1622965316722,896,5449822
1622965317713,918,5450718
1622965318702,928,5451636
1622965319693,923,5452564
1622965320688,925,5453487
1622965321673,927,5454412
1622965322663,920,5455339
1622965323656,907,5456259
1622965324644,902,5457166
1622965325634,891,5458068
1622965326525,891,5458959
1622965326624,906,5459850
1622965327612,896,5460756
1622965328601,896,5461652
1622965329593,911,5462548
1622965330583,896,5463459
1622965331576,893,5464355
1622965332563,902,5465248
1622965333552,891,5466150
1622965334541,895,5467041
1622965335436,898,5467936
1622965335537,896,5468834
1622965336528,896,5469730
1622965337513,873,5470626
1622965338506,888,5471499
1622965339493,875,5472387
1622965340485,875,5473262
1622965341472,867,5474137
1622965342339,866,5475004
1622965342967,889,5475870
1622965343947,881,5476759
1622965344939,875,5477640
1622965345930,859,5478515
1622965346928,863,5479374
1622965347906,897,5480237
1622965348905,889,5481134
1622965349794,875,5482023
1622965349887,858,5482898
1622965350885,854,5483756
1622965351885,848,5484610
1622965352857,856,5485458
1622965353865,878,5486314
1622965355827,896,5487192
1622965355833,898,5488088
1622965356816,915,5488986
1622965357731,891,5489901
1622965357828,889,5490792
1622965358806,878,5491681
1622965359806,892,5492559
1622965360778,880,5493451
1622965361766,863,5494331
1622965362767,881,5495194
1622965363765,883,5496075
1622965364648,880,5496958
1622965364736,879,5497838
1622965365745,903,5498717
1622965366726,905,5499620
1622965367711,910,5500525
1622965368706,895,5501435
1622965369688,894,5502330
1622965370681,876,5503224
1622965371684,891,5504100
1622965372575,894,5504991
1622965372666,892,5505885
1622965373648,892,5506777
1622965374644,915,5507669
1622965375630,900,5508584
1622965376628,900,5509484
1622965377607,919,5510384
1622965378607,918,5511303
1622965380576,921,5512221
1622965380591,909,5513142
1622965381587,889,5514051
1622965382476,886,5514940
1622965382557,886,5515826
1622965383549,902,5516712
1622965384545,875,5517614
1622965385547,875,5518489
1622965386517,878,5519364
1622965387526,875,5520242
1622965388401,851,5521117
1622965388496,786,5521968
1622965389487,776,5522754
1622965390480,812,5523530
1622965391962,845,5524342
1622965392968,854,5525187
1622965393945,871,5526041
1622965394816,870,5526912
1622965394944,877,5527782
1622965395933,865,5528659
1622965396912,869,5529524
1622965397901,856,5530393
1622965398892,853,5531249
1622965399887,867,5532102
1622965400754,883,5532969
1622965400871,866,5533852
1622965401865,869,5534718
1622965402866,866,5535587
1622965403841,866,5536453
1622965404844,859,5537319
1622965405821,893,5538178
1622965406812,904,5539071
1622965407716,883,5539975
1622965407802,865,5540858
1622965408807,886,5541723
1622965409786,878,5542609
1622965410788,877,5543487
1622965411766,883,5544364
1622965412766,891,5545247
1622965413745,887,5546138
1622965414632,872,5547025
1622965414731,881,5547897
1622965415721,886,5548778
1622965416711,879,5549664
1622965417705,883,5550543
1622965418706,874,5551426
1622965419682,875,5552300
1622965420670,884,5553175
1622965421666,887,5554059
1622965422553,879,5554946
1622965422667,874,5555825
1622965423645,861,5556699
1622965424648,857,5557560
1622965425627,849,5558417
1622965426611,862,5559266
1622965427608,875,5560128
1622965428483,877,5561003
1622965428607,879,5561880
1622965429584,869,5562759
1622965430587,857,5563628
1622965431567,867,5564485
1622965432552,860,5565352
1622965433542,858,5566212
1622965434531,860,5567070
1622965435391,871,5567930
1622965435521,885,5568801
1622965436511,874,5569686
1622965437502,879,5570560
1622965438504,877,5571439
1622965439485,866,5572316
1622965440471,854,5573182
1622965441325,843,5574036
1622965441967,845,5574879
1622965442966,839,5575724
1622965443935,859,5576563
1622965444926,869,5577422
1622965445925,873,5578291
1622965446928,900,5579164
1622965447905,897,5580064
1622965448802,888,5580961
1622965448908,872,5581849
1622965449886,840,5582721
1622965450887,831,5583561
1622965451867,828,5584392
1622965452850,820,5585220
1622965453670,828,5586040
1622965453839,831,5586868
1622965454847,837,5587699
1622965455816,846,5588536
1622965456828,859,5589382
1622965458806,868,5590241
1622965458827,866,5591109
1622965459693,868,5591975
1622965459785,865,5592843
1622965460788,859,5593708
1622965461766,841,5594567
1622965462746,829,5595408
1622965463746,824,5596237
1622965464570,806,5597061
1622965464736,774,5597867
1622965465723,747,5598641
1622965466727,784,5599388
1622965467707,857,5600172
1622965468706,893,5601029
1622965469599,896,5601922
1622965469676,892,5602818
1622965471188,852,5603710
1622965471666,843,5604562
1622965472668,841,5605405
1622965473654,809,5606246
1622965474463,812,5607055
1622965474643,824,5607867
1622965475624,835,5608691
1622965476625,855,5609526
1622965477608,859,5610381
1622965478586,847,5611240
1622965479433,835,5612087
1622965479575,849,5612922
1622965480565,852,5613771
1622965481564,854,5614623
1622965482545,848,5615477
1622965484525,860,5616325
1622965484546,869,5617185
1622965485524,871,5618054
1622965486395,894,5618925
1622965486527,897,5619819
1622965487504,918,5620716
1622965488507,934,5621634
1622965489474,954,5622568
1622965490965,939,5623522
1622965491965,903,5624461
1622965492943,906,5625364
1622965493930,911,5626270
1622965494925,888,5627181
1622965495928,886,5628069
1622965496814,884,5628955
1622965496908,865,5629839
1622965497891,880,5630704
1622965498880,867,5631584
1622965499870,854,5632451
1622965500864,831,5633305
1622965501850,833,5634136
1622965502683,838,5634969
1622965502846,882,5635807
1622965503829,892,5636689
1622965504826,888,5637581
1622965505824,887,5638469
1622965506800,892,5639356
1622965507806,878,5640248
1622965508784,872,5641126
1622965509656,875,5641998
1622965509769,881,5642873
1622965510764,884,5643754
1622965511765,878,5644638
1622965512746,871,5645516
1622965513746,862,5646387
1622965514608,812,5647249
1622965514727,797,5648061
1622965515725,778,5648858
1622965516706,762,5649636
1622965517468,768,5650398
1622965517706,756,5651166
1622965518685,730,5651922
1622965519670,736,5652652
1622965520406,717,5653388
1622965520664,718,5654105
1622965521652,729,5654823
1622965522640,744,5655552
1622965523384,738,5656296
1622965523629,739,5657034
1622965524620,757,5657773
1622965525667,768,5658530
1622965526435,787,5659298
1622965526605,782,5660085
1622965527590,772,5660867
1622965528579,774,5661639
1622965529574,776,5662413
1622965530350,778,5663189
1622965530559,763,5663967
1622965531550,769,5664730
1622965532546,769,5665499
1622965533530,802,5666268
1622965534332,831,5667070
1622965534526,845,5667901
1622965535512,843,5668746
1622965536504,839,5669589
1622965537492,829,5670428
1622965538321,798,5671257
1622965538481,785,5672055
1622965539484,792,5672840
1622965540965,807,5673632
1622965541948,808,5674439
1622965542756,797,5675247
1622965542952,788,5676044
1622965543928,804,5676832
1622965544915,811,5677636
1622965545924,825,5678447
1622965546906,823,5679272
1622965547729,824,5680095
1622965547907,824,5680919
1622965548875,820,5681743
1622965549865,827,5682563
1622965550854,838,5683390
1622965551846,835,5684228
1622965552681,837,5685063
1622965552853,821,5685900
1622965553825,816,5686721
1622965554825,816,5687537
1622965555826,825,5688353
1622965556651,810,5689178
1622965556805,834,5689988
1622965557784,850,5690822
1622965558774,843,5691672
1622965559785,838,5692515
