timestamp,heartrate,rmssd,sdnn,alpha1,filtered,samples,droppedPercent
1622964541208,,5,,1.62,3,200,2
1622964542177,,5,,1.62,3,200,2
1622964543149,,5,,1.62,3,200,2
1622964543595,,5,,1.62,3,200,2
1622964545108,,4,,1.62,3,200,2
1622964547089,,4,,1.62,3,199,2
1622964547109,,4,,1.62,3,201,2
1622964548065,,4,,1.62,3,201,1
1622964548500,,4,,1.65,3,201,1
1622964550047,,4,,1.65,3,201,1
1622964551415,,4,,1.65,4,199,1
1622964552595,,4,,1.65,6,197,2
1622964553504,,4,,1.65,6,197,3
1622964554481,,4,,1.65,6,198,3
1622964554932,,4,,1.65,6,197,3
1622964556456,,4,,1.65,6,198,3
1622964557480,,4,,1.65,6,198,3
1622964558484,,4,,1.65,6,198,3
1622964559475,,4,,1.65,6,199,3
1622964559890,,4,,1.65,6,198,3
1622964561438,,4,,1.65,6,199,3
1622964562425,,4,,1.65,6,199,3
1622964563432,,4,,1.65,6,201,3
1622964563849,,4,,1.65,6,199,3
1622964565410,,4,,1.65,6,199,3
1622964566407,,4,,1.65,6,200,3
1622964567428,,4,,1.65,6,200,3
1622964567814,,4,,1.67,6,199,3
1622964569352,,4,,1.67,6,200,3
1622964570335,,4,,1.67,6,200,3
1622964571328,,4,,1.67,6,201,3
1622964572309,,4,,1.67,6,203,3
1622964572762,,4,,1.67,6,202,3
1622964574318,,4,,1.67,6,202,3
1622964575329,,4,,1.67,6,203,3
1622964576297,,4,,1.67,6,203,3
1622964576740,,4,,1.67,6,202,3
1622964578278,,4,,1.67,6,203,3
1622964579278,,4,,1.67,6,203,3
1622964580251,,4,,1.67,6,204,3
1622964581252,,4,,1.67,6,204,3
1622964581670,,4,,1.67,6,203,3
1622964583216,,4,,1.67,6,204,3
1622964584206,,4,,1.67,6,204,3
1622964585209,,4,,1.67,6,205,3
1622964586185,,4,,1.67,6,205,3
1622964586617,,4,,1.67,6,204,3
1622964588162,,4,,1.62,6,205,3
1622964589172,,4,,1.62,6,207,3
1622964590160,,4,,1.62,6,205,3
1622964590575,,4,,1.62,6,205,3
1622964592143,,4,,1.62,6,205,3
1622964593133,,4,,1.62,6,205,3
1622964594118,,4,,1.62,6,206,3
1622964594547,,4,,1.62,6,205,3
1622964596102,,4,,1.62,6,205,3
1622964597109,,4,,1.62,6,206,3
1622964598084,,4,,1.62,6,206,3
1622964598503,,4,,1.62,6,205,3
1622964600069,,4,,1.62,6,206,3
1622964601549,,4,,1.62,6,204,3
1622964602544,,4,,1.62,6,205,3
1622964602963,,4,,1.62,6,204,3
1622964604535,,4,,1.62,6,204,3
1622964605497,,4,,1.62,6,205,3
1622964606498,,4,,1.62,6,205,3
1622964606936,,4,,1.62,6,204,3
1622964608489,,4,,1.54,6,205,3
1622964609499,,4,,1.54,6,205,3
1622964610478,,4,,1.54,6,205,3
1622964610879,,4,,1.54,6,204,3
1622964612437,,4,,1.54,6,205,3
1622964613440,,4,,1.54,6,205,3
1622964614420,,4,,1.54,6,205,3
1622964614855,,4,,1.54,6,204,3
1622964616405,,4,,1.54,6,205,3
1622964617385,,4,,1.54,6,205,3
1622964618385,,4,,1.54,6,205,3
1622964619360,,4,,1.54,6,206,3
1622964619786,,4,,1.54,6,205,3
1622964621347,,4,,1.54,6,205,3
1622964622336,,4,,1.54,6,207,3
1622964623331,,4,,1.54,6,208,3
1622964623762,,4,,1.54,6,207,3
1622964625311,,4,,1.54,6,207,3
1622964626306,,4,,1.54,6,207,3
1622964627292,,4,,1.54,6,208,3
1622964627713,,4,,1.6,6,207,3
1622964629266,,4,,1.6,6,207,3
1622964630250,,4,,1.6,6,207,3
1622964631281,,4,,1.6,6,208,3
1622964631693,,4,,1.6,6,207,3
1622964633264,,4,,1.6,6,207,3
1622964634281,,4,,1.6,6,208,3
1622964634675,,4,,1.6,6,207,3
1622964636260,,4,,1.6,6,207,3
1622964637247,,4,,1.6,6,208,3
1622964637639,,4,,1.6,6,207,3
1622964639208,,4,,1.6,6,207,3
1622964640243,,4,,1.6,6,207,3
1622964641193,,4,,1.6,6,208,3
1622964641586,,4,,1.6,6,207,3
1622964643144,,4,,1.6,6,207,3
1622964644138,,4,,1.6,6,207,3
1622964644551,,4,,1.6,6,207,3
1622964646128,,4,,1.6,6,207,3
1622964647140,,4,,1.6,6,207,3
1622964648134,,4,,1.6,6,207,3
1622964648540,,4,,1.58,6,207,3
1622964650598,,4,,1.58,6,205,3
1622964651579,,4,,1.58,6,205,3
1622964651975,,4,,1.58,5,205,3
1622964653543,,4,,1.58,4,207,2
1622964654528,,4,,1.58,3,208,2
1622964655510,,4,,1.58,3,208,1
1622964655946,,4,,1.58,3,207,1
1622964657507,,4,,1.58,3,208,1
1622964658498,,4,,1.58,3,208,1
1622964658910,,4,,1.58,3,207,1
1622964660505,,4,,1.58,3,208,1
1622964661490,,4,,1.58,3,208,1
1622964662480,,4,,1.58,3,208,1
1622964662876,,4,,1.58,3,207,1
1622964664478,,4,,1.58,3,208,1
1622964665444,,4,,1.58,3,208,1
1622964665870,,4,,1.58,3,209,1
1622964667427,,4,,1.58,3,207,1
1622964668418,,4,,1.47,3,207,1
1622964669380,,4,,1.47,3,208,1
1622964669798,,4,,1.47,3,207,1
1622964671338,,4,,1.47,3,209,1
1622964672311,,4,,1.47,2,210,1
1622964673313,,4,,1.47,0,212,1
1622964673748,,4,,1.47,0,211,0
1622964675302,,4,,1.47,0,211,0
1622964676286,,4,,1.47,0,212,0
1622964677288,,4,,1.47,0,212,0
1622964677701,,4,,1.47,0,211,0
1622964679264,,4,,1.47,0,211,0
1622964680261,,4,,1.47,0,211,0
1622964681229,,4,,1.47,0,212,0
1622964681662,,4,,1.47,0,211,0
1622964683225,,4,,1.47,0,211,0
1622964684200,,4,,1.47,0,211,0
1622964685186,,4,,1.47,0,212,0
1622964686167,,4,,1.47,0,212,0
1622964686596,,4,,1.47,0,211,0
1622964688138,,4,,1.64,0,211,0
1622964689144,,4,,1.64,0,212,0
1622964690124,,4,,1.64,0,212,0
1622964691129,,4,,1.64,0,212,0
1622964691569,,4,,1.64,0,211,0
1622964693113,,4,,1.64,0,211,0
1622964694112,,4,,1.64,0,212,0
1622964695079,,4,,1.64,0,212,0
1622964696505,,4,,1.64,0,209,0
1622964697085,,4,,1.64,0,211,0
1622964698051,,4,,1.64,0,212,0
1622964699057,,4,,1.64,0,212,0
1622964700547,,4,,1.64,0,210,0
1622964700955,,4,,1.64,0,209,0
1622964702502,,4,,1.64,0,210,0
1622964703500,,4,,1.64,0,210,0
1622964704461,,4,,1.64,0,210,0
1622964705957,,4,,1.64,0,210,0
1622964705902,,4,,1.64,0,209,0
1622964707459,,4,,1.64,0,210,0
1622964708457,,4,,1.49,0,210,0
1622964709447,,4,,1.49,0,210,0
1622964710439,,4,,1.49,0,210,0
1622964710860,,4,,1.49,0,210,0
1622964712429,,4,,1.49,0,210,0
1622964713433,,4,,1.49,0,210,0
1622964713842,,4,,1.49,0,209,0
1622964715420,,4,,1.49,0,210,0
1622964716409,,4,,1.49,0,210,0
1622964717396,,4,,1.49,0,210,0
1622964717810,,4,,1.49,0,209,0
1622964719385,,4,,1.49,0,210,0
1622964720372,,4,,1.49,0,210,0
1622964720789,,4,,1.49,0,211,0
1622964722350,,4,,1.49,0,211,0
1622964723351,,4,,1.49,0,211,0
1622964724328,,4,,1.49,0,212,0
1622964724746,,4,,1.49,0,211,0
1622964726308,,4,,1.49,0,211,0
1622964727303,,4,,1.49,0,211,0
1622964728294,,4,,1.52,0,212,0
1622964728696,,4,,1.52,0,211,0
1622964730268,,4,,1.52,0,211,0
1622964731239,,4,,1.52,0,211,0
1622964732223,,4,,1.52,0,212,0
1622964732649,,4,,1.52,0,211,0
1622964734211,,4,,1.52,0,211,0
1622964735212,,4,,1.52,0,211,0
1622964735623,,4,,1.52,0,211,0
1622964737190,,4,,1.52,0,211,0
1622964738173,,4,,1.52,0,211,0
1622964739150,,4,,1.52,0,211,0
1622964740134,,4,,1.52,0,211,0
1622964740573,,4,,1.52,0,211,0
1622964742119,,4,,1.52,0,211,0
1622964743131,,4,,1.52,0,211,0
1622964744133,,4,,1.52,0,211,0
1622964744538,,4,,1.52,0,211,0
1622964747081,,4,,1.52,0,209,0
1622964746921,,4,,1.52,1,210,0
1622964748232,,4,,1.52,3,208,0
1622964748983,,4,,1.57,3,206,1
1622964750528,,4,,1.57,3,206,1
1622964751531,,4,,1.57,3,206,1
1622964751952,,4,,1.57,3,206,1
1622964753551,,4,,1.57,3,206,1
1622964754579,,4,,1.57,3,206,1
1622964754982,,4,,1.57,3,206,1
1622964756608,,4,,1.57,3,206,1
1622964757519,,4,,1.57,3,206,1
1622964758493,,4,,1.57,3,207,1
1622964758907,,4,,1.57,3,206,1
1622964760498,,4,,1.57,3,206,1
1622964761484,,4,,1.57,3,206,1
1622964761875,,4,,1.57,3,206,1
1622964763449,,4,,1.57,3,206,1
1622964764462,,4,,1.57,3,206,1
1622964764873,,4,,1.57,3,206,1
1622964766444,,4,,1.57,3,206,1
1622964767407,,4,,1.57,3,206,1
1622964768397,,4,,1.61,3,206,1
1622964768795,,4,,1.61,3,206,1
1622964770377,,4,,1.61,3,208,1
1622964772408,,4,,1.61,3,206,1
1622964771950,,4,,1.61,3,207,1
1622964773380,,4,,1.61,3,208,1
1622964774367,,4,,1.61,3,208,1
1622964774764,,4,,1.61,3,207,1
1622964776342,,4,,1.61,3,207,1
1622964777334,,4,,1.61,3,208,1
1622964777726,,4,,1.61,3,207,1
1622964779304,,4,,1.61,3,207,1
1622964780316,,4,,1.61,3,208,1
1622964780703,,4,,1.61,3,207,1
1622964782300,,4,,1.61,3,207,1
1622964782684,,4,,1.61,3,206,1
1622964784292,,4,,1.61,3,207,1
1622964785271,,4,,1.61,3,207,1
1622964785649,,4,,1.61,3,206,1
1622964787260,,4,,1.61,3,207,1
1622964788243,,4,,1.62,3,207,1
1622964788635,,4,,1.62,3,206,1
1622964790233,,4,,1.62,3,206,1
1622964791214,,4,,1.62,3,207,1
1622964791604,,4,,1.62,3,206,1
1622964793215,,4,,1.62,3,206,1
1622964793583,,4,,1.62,3,205,1
1622964795178,,4,,1.62,3,206,1
1622964796174,,4,,1.62,3,206,1
1622964796548,,4,,1.62,3,205,1
1622964798168,,4,,1.62,3,205,1
1622964799648,,4,,1.62,3,204,1
1622964800025,,4,,1.62,3,203,1
1622964801618,,4,,1.62,3,203,1
1622964802006,,4,,1.62,3,203,1
1622964803613,,4,,1.62,3,203,1
1622964804616,,4,,1.62,3,203,1
1622964804972,,4,,1.62,3,202,1
1622964806576,,4,,1.62,3,202,1
1622964806956,,4,,1.62,3,202,1
1622964808586,,4,,1.56,3,202,1
1622964809560,,4,,1.56,3,202,1
1622964809937,,4,,1.56,3,201,1
1622964811549,,4,,1.56,3,201,1
1622964811923,,4,,1.56,3,201,1
1622964813554,,4,,1.56,3,201,1
1622964813904,,4,,1.56,3,200,1
1622964815516,,4,,1.56,3,200,2
1622964816534,,4,,1.56,3,202,2
1622964816872,,4,,1.56,3,200,1
1622964818512,,4,,1.56,3,200,2
1622964818851,,4,,1.56,3,199,2
1622964820475,,4,,1.56,3,201,2
1622964820827,,4,,1.56,3,200,1
1622964822426,,4,,1.56,3,201,2
1622964823429,,5,,1.56,3,201,1
1622964823798,,5,,1.56,3,200,1
1622964825439,,5,,1.56,3,200,2
1622964825792,,5,,1.56,3,199,2
1622964827392,,5,,1.56,3,200,2
1622964828372,,5,,1.6,3,200,2
1622964828723,,5,,1.6,3,199,2
1622964830327,,5,,1.6,3,199,2
1622964830716,,5,,1.6,3,198,2
1622964832343,,5,,1.6,3,199,2
1622964832700,,5,,1.6,3,198,2
1622964834385,,5,,1.6,3,198,2
1622964834702,,5,,1.6,3,198,2
1622964836346,,5,,1.6,3,198,2
1622964837289,,5,,1.6,3,198,2
1622964837654,,5,,1.6,3,197,2
1622964839258,,5,,1.6,3,198,2
1622964839654,,5,,1.6,3,197,2
1622964841326,,5,,1.6,3,197,2
1622964841672,,5,,1.6,3,197,2
1622964843332,,5,,1.6,3,197,2
1622964843614,,6,,1.6,3,196,2
1622964845254,,6,,1.6,3,196,2
1622964845602,,6,,1.6,3,196,2
1622964847203,,6,,1.6,3,196,2
1622964848069,,6,,1.58,3,193,2
1622964849692,,6,,1.58,3,194,2
1622964850696,,6,,1.58,3,194,2
1622964851040,,6,,1.58,3,193,2
1622964852678,,6,,1.58,3,193,2
1622964853016,,6,,1.58,3,193,2
1622964854621,,6,,1.58,3,193,2
1622964855558,,6,,1.58,3,193,2
1622964855944,,6,,1.58,3,193,2
1622964857527,,6,,1.58,3,193,2
1622964857917,,6,,1.58,3,192,2
1622964859541,,6,,1.58,3,192,2
1622964860558,,6,,1.58,3,192,2
1622964860936,,6,,1.58,3,192,2
1622964862556,,6,,1.58,3,192,2
1622964862917,,6,,1.58,3,191,2
1622964864583,,6,,1.58,3,191,2
1622964864911,,6,,1.58,3,191,2
1622964866558,,6,,1.58,3,193,2
1622964866880,,7,,1.58,2,191,2
1622964868531,,6,,1.67,0,193,1
1622964868859,,6,,1.67,0,194,0
1622964870498,,6,,1.67,0,195,0
1622964870846,,7,,1.67,0,194,0
1622964872488,,7,,1.67,0,194,0
1622964872826,,6,,1.67,0,194,0
1622964874488,,6,,1.67,0,194,0
1622964874800,,6,,1.67,0,193,0
1622964876444,,6,,1.67,0,194,0
1622964877435,,6,,1.67,0,194,0
1622964877785,,6,,1.67,0,193,0
1622964879410,,6,,1.67,0,193,0
1622964879753,,6,,1.67,0,193,0
1622964881405,,6,,1.67,0,193,0
1622964881738,,6,,1.67,0,192,0
1622964883359,,6,,1.67,0,193,0
1622964883722,,6,,1.67,0,192,0
1622964885345,,6,,1.67,0,192,0
1622964885685,,6,,1.67,0,192,0
1622964887360,,6,,1.67,0,192,0
1622964887680,,6,,1.67,0,191,0
1622964889325,,7,,1.62,0,191,0
1622964889667,,7,,1.62,0,191,0
1622964891298,,7,,1.62,0,191,0
1622964891636,,7,,1.62,0,192,0
1622964893269,,7,,1.62,0,191,0
1622964893596,,7,,1.62,0,190,0
1622964895243,,7,,1.62,0,190,0
1622964895586,,7,,1.62,0,190,0
1622964897226,,7,,1.62,0,190,0
1622964898700,,7,,1.62,0,189,0
1622964899063,,7,,1.62,0,188,0
1622964900673,,7,,1.62,0,188,0
1622964901012,,7,,1.62,0,188,0
1622964902639,,7,,1.62,0,188,0
1622964902984,,7,,1.62,0,188,0
1622964904644,,7,,1.62,0,188,0
1622964904984,,7,,1.62,0,187,0
1622964906672,,7,,1.62,0,188,0
1622964908480,,7,,1.55,0,185,0
1622964909422,,7,,1.55,0,186,0
1622964909445,,7,,1.55,0,187,0
1622964910581,,7,,1.55,0,187,0
1622964911545,,7,,1.55,0,187,0
